outer_group,validation_group,variant,control,n_test,validation_rmse,alpha,threshold,innovation_rmse,displacement_rmse,displacement_r2,angular_cosine,magnitude_ratio,gain_vs_cv_percent
cn03_5_8/island07,cn03_5_8/island06,helmholtz_pde,kin_spatial_shifted,7300,0.10284784660069966,100.0,0.0,0.08706077716355935,0.08706077715089543,0.1891804088426401,0.6072870030463877,1.0151748804743468,-0.025989856530959643
cn03_5_8/island07,cn03_5_8/island06,helmholtz_pde,kin_wrong_island,7300,0.10273900696266673,100.0,0.01,0.08735457414113719,0.0873545741286711,0.1836987603219361,0.5993864738511792,1.0165917779118214,-0.36353949117222645
cn03_5_8/island07,cn03_5_8/island06,advective_pde,real,7300,0.0937942499800709,0.01,0.03,0.07983030786941439,0.07983030784165743,0.3182663006883937,0.6337816470434084,0.9665282885874183,8.281251055530667
cn03_5_8/island07,cn03_5_8/island06,advective_pde,kin_time_shuffled,7300,0.10277311063660745,100.0,0.0,0.08703246854652472,0.08703246853255463,0.1897076141210764,0.608185794644222,1.0103282989979574,0.006534520848551646
cn03_5_8/island07,cn03_5_8/island06,advective_pde,kin_spatial_shifted,7300,0.10282126974395149,100.0,0.0,0.08706269895724063,0.08706269894402745,0.18914461213209222,0.6067790911345288,1.015522488865526,-0.028197845784221676
cn03_5_8/island07,cn03_5_8/island06,advective_pde,kin_wrong_island,7300,0.1027401262624291,100.0,0.0,0.0873695241734422,0.08736952416223757,0.18341932961460283,0.598817835610489,1.0169441056620279,-0.38071590464809696
cn03_5_8/island07,cn03_5_8/island06,boundary_pde,real,7300,0.0937942499800709,0.01,0.03,0.07983030786941439,0.07983030784165743,0.3182663006883937,0.6337816470434084,0.9665282885874183,8.281251055530667
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,real,7300,0.09460788406561008,100.0,0.03,0.07983404546335592,0.07983404543831923,0.3182024626470159,0.6334527624772207,0.9662081567582267,8.27695685074619
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,time_shuffled,7300,0.09455430779409617,100.0,0.03,0.07981817247394256,0.07981817244873778,0.31847355223768214,0.6328183882257685,0.9650499256951341,8.295193668137745
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,spatial_shifted,7300,0.09453323573349312,10.0,0.0,0.07981398510880071,0.07981398508330707,0.31854505789467413,0.6324821993941906,0.9643330392420859,8.300004621885277
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,wrong_island,7300,0.0945330169710034,10.0,0.03,0.0798156459912294,0.07981564596566325,0.31851669624189094,0.6324090569697605,0.9643272719090328,8.298096398605535
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,kin_time_shuffled,7300,0.10274424300337458,0.1,0.03,0.08704875866233469,0.08704875864946914,0.18940425623081425,0.6084956419266851,1.0117858814669534,-0.012181543061929088
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,kin_spatial_shifted,7300,0.1028728127228992,100.0,0.0,0.08706978579505051,0.08706978578263884,0.18901260071464054,0.6076926592962238,1.016124289232623,-0.03634006631401717
cn03_5_8/island07,cn03_5_8/island06,mechanics_source_pde,kin_wrong_island,7300,0.10276728647809127,100.0,0.01,0.08736415288351809,0.0873641528713127,0.18351972978417097,0.5994851184895759,1.0175430066610276,-0.3745447135658433
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,real,7300,0.09386438229495773,100.0,0.03,0.07984775758590384,0.07984775755856503,0.3179682344393251,0.6337397231984186,0.9683022636846342,8.261202702374177
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,time_shuffled,7300,0.09381225021493966,100.0,0.03,0.07983442437242176,0.07983442434492888,0.3181959907663793,0.6337709141662677,0.9672637771986333,8.27652151683426
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,spatial_shifted,7300,0.09379399575866662,100.0,0.03,0.07983090653074566,0.07983090650297298,0.31825607577170156,0.6338627770113252,0.9665616184867541,8.280563240734656
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,wrong_island,7300,0.0937943007006062,10.0,0.03,0.07983155250799383,0.07983155248017948,0.3182450426308595,0.6337801568463443,0.9665405982636702,8.279821063699028
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,kin_time_shuffled,7300,0.10280187007788771,10.0,0.03,0.08704287033051086,0.08704287031673175,0.18951391651992933,0.6082525495085461,1.01134636339041,-0.005416311577249317
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,kin_spatial_shifted,7300,0.10284600300512745,100.0,0.0,0.0870713990529345,0.08707139903997443,0.18898254795914549,0.6071294111534961,1.0164766955807354,-0.03819357218849949
cn03_5_8/island07,cn03_5_8/island06,full_sparse_pde,kin_wrong_island,7300,0.10276780719112716,100.0,0.0,0.0873790508810724,0.08737905087012372,0.18324124120877106,0.5988556778772072,1.0178817937857358,-0.3916613431977022
cn03_5_8/island08,cn03_5_8/island05,cv,real,6761,,,,0.09514637472840745,0.09514637472227475,-0.15941546596180922,0.4932043361570562,1.0158907010597826,0.0
cn03_5_8/island08,cn03_5_8/island05,persistence,real,6761,,,,0.157550284401061,0.1575502843607514,-2.1790179582367104,0.3403526397207691,1.6089326204824768,-65.58726995182852
cn03_5_8/island08,cn03_5_8/island05,relaxation,real,6761,0.08372269404938207,0.01,0.0,0.0861471773267535,0.08614717734207161,0.04953374427932555,0.5103186016840477,0.9399655501857673,9.45826617826599
cn03_5_8/island08,cn03_5_8/island05,relaxation,kin_time_shuffled,6761,0.09271105995184976,100.0,0.0,0.09511704854908146,0.09511704854151067,-0.15870086201234668,0.49456100424765653,1.0147815670574964,0.030822173571700872
cn03_5_8/island08,cn03_5_8/island05,relaxation,kin_spatial_shifted,6761,0.09264122045819298,100.0,0.0,0.09513929795498396,0.09513929795374425,-0.15924300306396555,0.493125442722133,1.0188427929507706,0.007437770016098295
cn03_5_8/island08,cn03_5_8/island05,relaxation,kin_wrong_island,6761,0.09266242355182816,100.0,0.0,0.09532236714712024,0.09532236714502645,-0.1637085785836372,0.48695879909292183,1.0226288618452004,-0.18497018227485532
cn03_5_8/island08,cn03_5_8/island05,isotropic_pde,real,6761,0.08357812807821392,0.01,0.0,0.08612917862135351,0.08612917864063514,0.049930863994525176,0.5081043661898317,0.9413510171422667,9.477183032942802
cn03_5_8/island08,cn03_5_8/island05,helmholtz_pde,real,6761,0.08354030823443978,0.01,0.0,0.08607421276924092,0.08607421278911524,0.05114310580605341,0.5078632322115486,0.9417045758146271,9.534952813116082
cn03_5_8/island08,cn03_5_8/island05,helmholtz_pde,kin_time_shuffled,6761,0.09270884846036508,100.0,0.0,0.09515326608517272,0.09515326607484156,-0.1595834225470647,0.4935392515362229,1.0147915280263509,-0.00724289557740197
cn03_5_8/island08,cn03_5_8/island05,helmholtz_pde,kin_spatial_shifted,6761,0.09242437662640492,100.0,0.03,0.09528393246975503,0.095283932463968,-0.1627703360216679,0.49370380177653733,1.0176749956571156,-0.14457486382931536
cn03_5_8/island08,cn03_5_8/island05,helmholtz_pde,kin_wrong_island,6761,0.09273685097698026,100.0,0.01,0.0952900829247008,0.09529008292332755,-0.1629204516250815,0.4836721751428584,1.0255317480693016,-0.15103907161179744
cn03_5_8/island08,cn03_5_8/island05,advective_pde,real,6761,0.08327010745280033,0.01,0.03,0.08512576113893108,0.08512576113034245,0.07193880338645142,0.5084161183324118,0.9432769904432753,10.531787071427287
cn03_5_8/island08,cn03_5_8/island05,advective_pde,kin_time_shuffled,6761,0.09275939236563178,100.0,0.0,0.0951449151075539,0.09514491509791381,-0.15937989344351244,0.4934275960662329,1.0141824504505237,0.0015340830012639073
cn03_5_8/island08,cn03_5_8/island05,advective_pde,kin_spatial_shifted,6761,0.09236694397730963,100.0,0.03,0.09519213370641247,0.09519213369996868,-0.1605309351368427,0.49357723902835926,1.0176360749792273,-0.048093243518210496
cn03_5_8/island08,cn03_5_8/island05,advective_pde,kin_wrong_island,6761,0.092663048306104,100.0,0.03,0.0953135937841254,0.09531359378374356,-0.16349437563731728,0.4826865426175083,1.0264445025096545,-0.17574927258859047
cn03_5_8/island08,cn03_5_8/island05,boundary_pde,real,6761,0.08327010745280033,0.01,0.03,0.08512576113893108,0.08512576113034245,0.07193880338645142,0.5084161183324118,0.9432769904432753,10.531787071427287
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,real,6761,0.08357764394942065,10.0,0.0,0.08611315168383939,0.08611315170384033,0.05028440925154665,0.5072128221795383,0.9444112863054656,9.49402753893853
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,time_shuffled,6761,0.08354977686619906,0.01,0.0,0.08609004406309052,0.08609004408252323,0.05079403463032317,0.5074736034330792,0.9428089646222245,9.518313930705483
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,spatial_shifted,6761,0.08354028137534021,10.0,0.0,0.08607455688973241,0.08607455690957934,0.05113551882461209,0.507732258400319,0.9417393048608056,9.534591138312283
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,wrong_island,6761,0.08354152340890582,0.1,0.0,0.08607459680558083,0.08607459682543851,0.05113463877942459,0.5078581976858358,0.9417114570180287,9.534549186257578
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,kin_time_shuffled,6761,0.09258232545271979,0.1,0.03,0.09519833321155538,0.0951983332018658,-0.16068210199772848,0.49313821323133034,1.016128807239578,-0.05460899560568138
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,kin_spatial_shifted,6761,0.09243822463000279,100.0,0.03,0.09529935668592467,0.09529935668012138,-0.16314681654986374,0.49341417604947446,1.0188888338886617,-0.16078590308162016
cn03_5_8/island08,cn03_5_8/island05,mechanics_source_pde,kin_wrong_island,6761,0.09274702644506702,100.0,0.01,0.09530375643863356,0.09530375643723388,-0.1632542187777586,0.48379049743223695,1.0266695307925722,-0.16541010145527593
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,real,6761,0.08330488086514772,10.0,0.03,0.08516318794637733,0.08516318793792992,0.07112255215733909,0.5078501172413125,0.9458192729654461,10.492451040289257
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,time_shuffled,6761,0.0832790511082002,0.01,0.03,0.08514150728893496,0.08514150727990683,0.07159543513294819,0.5083698651023684,0.9443400815913143,10.51523767623453
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,spatial_shifted,6761,0.0832700309615709,10.0,0.03,0.08512644325275937,0.08512644324413522,0.07192393019481991,0.5082763034193578,0.9433137656180508,10.531070161513735
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,wrong_island,6761,0.08327125195977139,0.1,0.03,0.08512590872806582,0.08512590871945533,0.07193558528077759,0.5084698859819831,0.943286050171225,10.53163195347003
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,kin_time_shuffled,6761,0.09258254651785248,0.01,0.03,0.09518604973485402,0.0951860497257905,-0.1603825948415667,0.49303467526710654,1.0155523311556018,-0.04169891247203947
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,kin_spatial_shifted,6761,0.09238115883669624,100.0,0.03,0.09520783134416723,0.09520783133770509,-0.16091372088977618,0.49347125096854305,1.0188569762318247,-0.06459165218825658
cn03_5_8/island08,cn03_5_8/island05,full_sparse_pde,kin_wrong_island,6761,0.09267345376032829,100.0,0.03,0.09532706866438236,0.09532706866397454,-0.16382337499548028,0.483057936910969,1.0275698059979186,-0.1899115360172465
cytod/island01,cytod/island03,cv,real,2578,,,,0.09288379704617526,0.09288379707339312,0.3463189012229403,0.6433037520161995,1.0215972842097225,0.0
cytod/island01,cytod/island03,persistence,real,2578,,,,0.15284194438974763,0.1528419445362719,-0.7699912291332518,0.5198081038124213,1.4020599983846675,-64.55178335948327
cytod/island01,cytod/island03,relaxation,real,2578,0.13986218154655827,100.0,0.0,0.08855431276305875,0.0885543127259899,0.4058372250820954,0.6271880032717038,0.9790829600915637,4.661183633548297
cytod/island01,cytod/island03,relaxation,kin_time_shuffled,2578,0.14589408818897004,100.0,0.0,0.09277760426296129,0.09277760428855482,0.34781273625449927,0.6432682668985692,1.019185402282239,0.11432864308334335
cytod/island01,cytod/island03,relaxation,kin_spatial_shifted,2578,0.14657293985459197,100.0,0.0,0.09324679753643261,0.09324679754972592,0.3411995966903435,0.6398326311466073,1.0276206118162194,-0.3908114092773146
cytod/island01,cytod/island03,relaxation,kin_wrong_island,2578,0.1458487358820596,100.0,0.0,0.0933904185995047,0.09339041862291159,0.3391686317746212,0.6383227696705082,1.0288977927535978,-0.5454358730814577
cytod/island01,cytod/island03,isotropic_pde,real,2578,0.13860650026465024,100.0,0.0,0.08823440824466973,0.08823440820347025,0.41012232486170985,0.6309848718149035,0.9795772444695245,5.005597333891396
cytod/island01,cytod/island03,helmholtz_pde,real,2578,0.13854518523851353,100.0,0.0,0.08821997643100726,0.08821997638318294,0.41031527254660727,0.6320062388208076,0.9795835473402189,5.021134834232726
cytod/island01,cytod/island03,helmholtz_pde,kin_time_shuffled,2578,0.1458804169469167,100.0,0.0,0.09275827127425164,0.0927582712990998,0.3480845133905086,0.6441512420416966,1.0192209055381445,0.13514281096209474
cytod/island01,cytod/island03,helmholtz_pde,kin_spatial_shifted,2578,0.14675068915040326,100.0,0.0,0.09328260289933125,0.09328260290462609,0.34069356084358826,0.6397015414124512,1.028740935719852,-0.4293599570631816
cytod/island01,cytod/island03,helmholtz_pde,kin_wrong_island,2578,0.1459276441895001,100.0,0.01,0.09375946989515621,0.09375946991297067,0.3339354923441562,0.6350946489591965,1.035475572723626,-0.9427616733687493
cytod/island01,cytod/island03,advective_pde,real,2578,0.13807513600360072,100.0,0.0,0.08761123539451407,0.08761123536410928,0.41842515466632424,0.6348841229206714,0.9800971317032524,5.67651396197516
cytod/island01,cytod/island03,advective_pde,kin_time_shuffled,2578,0.14585565688665014,100.0,0.0,0.09268749015862976,0.0926874901847666,0.34907904894289843,0.6442761771845789,1.018442475759586,0.21134675240655693
cytod/island01,cytod/island03,advective_pde,kin_spatial_shifted,2578,0.14681948855874288,100.0,0.0,0.09328098293455714,0.09328098293860057,0.3407164599635646,0.6388246129995648,1.0298979436021163,-0.42761587889609526
cytod/island01,cytod/island03,advective_pde,kin_wrong_island,2578,0.1459290838204548,100.0,0.0,0.0937498356935543,0.09374983571200529,0.33407236747028624,0.6347770729878975,1.036211633954108,-0.9323893573470806
cytod/island01,cytod/island03,boundary_pde,real,2578,0.13807513600360072,100.0,0.01,0.08761123539451407,0.08761123536410928,0.41842515466632424,0.6348841229206714,0.9800971317032524,5.67651396197516
cytod/island01,cytod/island03,mechanics_source_pde,real,2578,0.13853772808119494,100.0,0.0,0.08821380081505317,0.08821380076716387,0.41039782842874506,0.6321426682189697,0.9798593492633524,5.027783589143324
cytod/island01,cytod/island03,mechanics_source_pde,time_shuffled,2578,0.1385437563585202,100.0,0.0,0.08821441817622576,0.08821441812821045,0.4103895757815571,0.632061345259901,0.9796961710503256,5.027118929572949
cytod/island01,cytod/island03,mechanics_source_pde,spatial_shifted,2578,0.1385467746585111,100.0,0.0,0.08822076891220425,0.08822076886439466,0.4103046782076504,0.6320377530551863,0.9796148923841171,5.020281637833901
cytod/island01,cytod/island03,mechanics_source_pde,wrong_island,2578,0.13854518523851353,100.0,0.03,0.08821997643100726,0.08821997638318294,0.41031527254660727,0.6320062388208076,0.9795835473402189,5.021134834232726
cytod/island01,cytod/island03,mechanics_source_pde,kin_time_shuffled,2578,0.14587772681218536,0.01,0.0,0.09275840158149898,0.09275840160631924,0.34808268176184964,0.6441648454779316,1.0193747639661586,0.13500252038016639
cytod/island01,cytod/island03,mechanics_source_pde,kin_spatial_shifted,2578,0.1467482789473781,100.0,0.0,0.09328266827896864,0.09328266828424134,0.34069263665804717,0.639971526159689,1.028866973930274,-0.4294303456748765
cytod/island01,cytod/island03,mechanics_source_pde,kin_wrong_island,2578,0.14592516260280852,100.0,0.01,0.09376117542773363,0.09376117544552535,0.3339112600178741,0.6351765781732052,1.035631624854558,-0.9445978736624753
cytod/island01,cytod/island03,full_sparse_pde,real,2578,0.13806837151448123,100.0,0.01,0.08760670030141425,0.08760670027095045,0.41848536219171784,0.6350914441646952,0.9803618690496994,5.6813965069417955
cytod/island01,cytod/island03,full_sparse_pde,time_shuffled,2578,0.13807370104936234,100.0,0.01,0.087606142550713,0.08760614252011441,0.4184927666309204,0.6349117259164714,0.9802112369982322,5.681996989322598
cytod/island01,cytod/island03,full_sparse_pde,spatial_shifted,2578,0.13807675631274768,100.0,0.01,0.08761178714752862,0.08761178711713952,0.41841782942562156,0.6349420876834815,0.9801253641934674,5.6759199369163
cytod/island01,cytod/island03,full_sparse_pde,wrong_island,2578,0.13807555018903642,100.0,0.01,0.08761114441532583,0.08761114438492427,0.41842636252916887,0.634886114055057,0.9800947070819531,5.676611911443066
cytod/island01,cytod/island03,full_sparse_pde,kin_time_shuffled,2578,0.14584769866447295,0.01,0.03,0.09269951038941213,0.09269951041489313,0.34891020788453164,0.64391181119539,1.0186670686642778,0.19840560389059725
cytod/island01,cytod/island03,full_sparse_pde,kin_spatial_shifted,2578,0.14681712977384212,100.0,0.01,0.0932810035179521,0.0932810035219739,0.3407161690086389,0.6392098567653461,1.0300223367037264,-0.4276380392448038
cytod/island01,cytod/island03,full_sparse_pde,kin_wrong_island,2578,0.1459272453262766,100.0,0.01,0.09375135347636751,0.09375135349479531,0.3340508049432882,0.6348146234580447,1.0363654651980434,-0.9340234236081967
cytod/island02,cytod/island03,cv,real,3450,,,,0.13152671559863027,0.13152671538031202,0.3330422269653962,0.6329708314065432,1.0090802480889425,0.0
cytod/island02,cytod/island03,persistence,real,3450,,,,0.20154236467134273,0.20154236434192074,-0.5660408533244561,0.5100808288105183,1.4262350829692072,-53.233024757865444
cytod/island02,cytod/island03,relaxation,real,3450,0.13988432333282447,100.0,0.0,0.12842395591543074,0.12842395580655136,0.3641385798894352,0.6174635348657888,0.9599210433149687,2.3590337254214644
cytod/island02,cytod/island03,relaxation,kin_time_shuffled,3450,0.1458894769138772,100.0,0.0,0.1312918429420088,0.1312918427172586,0.33542212795416804,0.6332389576021314,1.005646813382574,0.17857411125509826
cytod/island02,cytod/island03,relaxation,kin_spatial_shifted,3450,0.14660284525632697,100.0,0.0,0.13199557236067389,0.1319955721331644,0.32827870780558555,0.6318373778014962,1.0129218320454152,-0.35647263865494777
cytod/island02,cytod/island03,relaxation,kin_wrong_island,3450,0.14584931993229802,100.0,0.0,0.13178601027348297,0.13178601005322482,0.3304099242489268,0.6331363001608723,1.013033999547856,-0.19714220959829076
cytod/island02,cytod/island03,isotropic_pde,real,3450,0.13866681526296146,100.0,0.0,0.12756797614922477,0.1275679760321452,0.3725867017543447,0.6220263494977643,0.9597289179766271,3.0098366987421885
cytod/island02,cytod/island03,helmholtz_pde,real,3450,0.1386071202436304,100.0,0.0,0.12761221779772802,0.12761221768313324,0.37215144183489657,0.6232127423344198,0.9601381080115521,2.97619969134022
cytod/island02,cytod/island03,helmholtz_pde,kin_time_shuffled,3450,0.14587725157278336,100.0,0.0,0.13130692641592853,0.13130692619162546,0.3352694190134968,0.6333418862918222,1.0060371259200314,0.16710611836617353
cytod/island02,cytod/island03,helmholtz_pde,kin_spatial_shifted,3450,0.14678224733200307,100.0,0.0,0.1320975788601904,0.1320975786316644,0.3272400909480093,0.6290537726065134,1.0148616957467214,-0.4340283642769654
cytod/island02,cytod/island03,helmholtz_pde,kin_wrong_island,3450,0.14593090645434648,100.0,0.03,0.13209160717064325,0.13209160694570582,0.3273009159856056,0.6287422118435426,1.0149497262492078,-0.42948808062332
cytod/island02,cytod/island03,advective_pde,real,3450,0.13819506908077459,100.0,0.01,0.1266045859809194,0.12660458588847473,0.3820273377843799,0.6265138661813167,0.9612316302620807,3.7423039704176135
cytod/island02,cytod/island03,advective_pde,kin_time_shuffled,3450,0.14585364080345492,100.0,0.0,0.13126200051971776,0.1312620002931389,0.3357242085761942,0.633458027457765,1.0046536988921586,0.20126336038096881
cytod/island02,cytod/island03,advective_pde,kin_spatial_shifted,3450,0.14685890786163291,100.0,0.0,0.13220282708394976,0.13220282685483023,0.32616762628527163,0.627236550792948,1.0155719691361402,-0.514048779035666
cytod/island02,cytod/island03,advective_pde,kin_wrong_island,3450,0.14593145151021283,100.0,0.01,0.1321083014722915,0.13210830124850792,0.32713086806014,0.6290464527794919,1.0150334880588747,-0.44218078929001836
cytod/island02,cytod/island03,boundary_pde,real,3450,0.13819506908077459,100.0,0.01,0.1266045859809194,0.12660458588847473,0.3820273377843799,0.6265138661813167,0.9612316302620807,3.7423039704176135
cytod/island02,cytod/island03,mechanics_source_pde,real,3450,0.13859955984823502,100.0,0.0,0.12760725081513644,0.12760725070064113,0.3722003157148842,0.6233035888336979,0.9601363476979993,2.979976097128009
cytod/island02,cytod/island03,mechanics_source_pde,time_shuffled,3450,0.13860539791973664,100.0,0.0,0.1276122366041706,0.127612236489658,0.3721512567797266,0.6232316792830687,0.9601451696782491,2.9761853927053763
cytod/island02,cytod/island03,mechanics_source_pde,spatial_shifted,3450,0.13860864052611813,100.0,0.0,0.12761204799140868,0.1276120478768106,0.37215311271854457,0.623198939873881,0.9601228155722634,2.976328795394975
cytod/island02,cytod/island03,mechanics_source_pde,wrong_island,3450,0.1386071202436304,100.0,0.03,0.12761221779772802,0.12761221768313324,0.37215144183489657,0.6232127423344198,0.9601381080115521,2.97619969134022
cytod/island02,cytod/island03,mechanics_source_pde,kin_time_shuffled,3450,0.14587458369291514,0.01,0.0,0.13130406619991816,0.13130406597564814,0.335298377917282,0.6334073224063479,1.0060372189994329,0.1692807457557821
cytod/island02,cytod/island03,mechanics_source_pde,kin_spatial_shifted,3450,0.14677985564117543,100.0,0.0,0.13209506334859566,0.132095063120106,0.32726571320742337,0.6291001136059342,1.0148633058237444,-0.43211581628157025
cytod/island02,cytod/island03,mechanics_source_pde,kin_wrong_island,3450,0.14592850000396693,100.0,0.03,0.13208960034262987,0.1320896001177294,0.3273213560592443,0.6287158602818508,1.0149543951145839,-0.427962285676943
cytod/island02,cytod/island03,full_sparse_pde,real,3450,0.13818837412987686,100.0,0.01,0.12660001857763467,0.1266000184852788,0.3820719251013339,0.626516076880242,0.9612303403319398,3.745776575342571
cytod/island02,cytod/island03,full_sparse_pde,time_shuffled,3450,0.13819342843169516,100.0,0.01,0.12660456184303187,0.12660456175067067,0.38202757342357907,0.6264913461569961,0.961239617340873,3.742322322433773
cytod/island02,cytod/island03,full_sparse_pde,spatial_shifted,3450,0.13819660605431044,100.0,0.01,0.12660435544445506,0.126604355352008,0.38202958833641754,0.626503550762717,0.9612154674386013,3.7424792477109414
cytod/island02,cytod/island03,full_sparse_pde,wrong_island,3450,0.13819506908077459,100.0,0.03,0.12661348179700369,0.12661348170461992,0.3819404915728869,0.6265044133782942,0.9612370396359647,3.7355404652852413
cytod/island02,cytod/island03,full_sparse_pde,kin_time_shuffled,3450,0.1458440372770392,0.01,0.03,0.1312378822119438,0.1312378819850562,0.33596829652657334,0.6329755928301468,1.0044326307470839,0.2196005537130986
cytod/island02,cytod/island03,full_sparse_pde,kin_spatial_shifted,3450,0.14685729134279604,100.0,0.01,0.13220316806253776,0.13220316783364652,0.3261641503707704,0.6272136168399565,1.0156149528853577,-0.5143080258474696
cytod/island02,cytod/island03,full_sparse_pde,kin_wrong_island,3450,0.14592907193892848,100.0,0.01,0.13210637367241915,0.13210637344867238,0.3271505056987323,0.6290837494878497,1.0150380501520704,-0.44071507958232164
cytod/island03,cytod/island04,cv,real,4633,,,,0.14586859783598802,0.14586859770261495,0.3614872325613283,0.7234959923327015,1.0047921017162977,0.0
cytod/island03,cytod/island04,persistence,real,4633,,,,0.22007298696949393,0.22007298683064702,-0.45338088930425036,0.6257454354204779,1.3308638416072343,-50.87070849842126
cytod/island03,cytod/island04,relaxation,real,4633,0.08292359143450974,0.01,0.0,0.1398562168998404,0.13985621678909133,0.4130386269380526,0.6969788839901783,0.9654579145718118,4.1217787846162635
cytod/island03,cytod/island04,relaxation,kin_time_shuffled,4633,0.09340993542141451,100.0,0.0,0.1458950717614121,0.14589507162821364,0.3612554421180558,0.7220560537951444,1.0021641150492855,-0.018149160282361118
cytod/island03,cytod/island04,relaxation,kin_spatial_shifted,4633,0.09296086734408651,100.0,0.0,0.14655294773949534,0.1465529476174138,0.35548194849985393,0.7158897389192436,1.0098716163299062,-0.4691550652965387
cytod/island03,cytod/island04,relaxation,kin_wrong_island,4633,0.09340081369775702,100.0,0.0,0.14584572885093974,0.14584572871815615,0.36168742635407536,0.7225709631013565,1.0045005933845466,0.01567779825060422
cytod/island03,cytod/island04,isotropic_pde,real,4633,0.08246823849765446,0.01,0.0,0.13859792540253296,0.13859792530040746,0.4235529401793324,0.700444880145937,0.9641633176016502,4.984398641461099
cytod/island03,cytod/island04,helmholtz_pde,real,4633,0.08238694911210577,0.01,0.0,0.1385370543389879,0.13853705423570184,0.4240591705693457,0.7004051017226611,0.9642026721066511,5.026128709251096
cytod/island03,cytod/island04,helmholtz_pde,kin_time_shuffled,4633,0.09339784947146124,0.01,0.0,0.1458819114409693,0.14588191130504993,0.36137067158503655,0.7221303956007842,1.0024487968733462,-0.00912712032929836
cytod/island03,cytod/island04,helmholtz_pde,kin_spatial_shifted,4633,0.09263439109855079,0.01,0.0,0.14673491762217045,0.1467349175013706,0.35388040189085956,0.7131197069215112,1.0118847058232605,-0.5939042483440005
cytod/island03,cytod/island04,helmholtz_pde,kin_wrong_island,4633,0.09326518954177997,100.0,0.03,0.14592007669494364,0.14592007656015993,0.3610364747091962,0.7223882664327205,1.0052590578477323,-0.03529125415322363
cytod/island03,cytod/island04,advective_pde,real,4633,0.08141656302844,0.01,0.01,0.1381068235200585,0.13810682342444375,0.42763081767927347,0.704643742068285,0.966150776879156,5.321072801423156
cytod/island03,cytod/island04,advective_pde,kin_time_shuffled,4633,0.09340957577299724,100.0,0.0,0.1458578356635908,0.1458578355277839,0.36158144793932345,0.7218309500888249,1.0010484957345689,0.007377992933753181
cytod/island03,cytod/island04,advective_pde,kin_spatial_shifted,4633,0.09254957836429088,0.01,0.03,0.14680543685377984,0.14680543672581334,0.3532592163887174,0.7119523209243952,1.0128120323810175,-0.642248597678531
cytod/island03,cytod/island04,advective_pde,kin_wrong_island,4633,0.09325861665249212,100.0,0.01,0.14592156790818925,0.14592156777271492,0.3610234150216983,0.7225266611193534,1.0054071097710826,-0.03631355270032689
cytod/island03,cytod/island04,boundary_pde,real,4633,0.08141656302844,0.01,0.01,0.1381068235200585,0.13810682342444375,0.42763081767927347,0.704643742068285,0.966150776879156,5.321072801423156
cytod/island03,cytod/island04,mechanics_source_pde,real,4633,0.08238872638332768,1.0,0.0,0.13852901314294055,0.13852901303971385,0.4241260280423167,0.70045943837157,0.9642139491650679,5.03164133918971
cytod/island03,cytod/island04,mechanics_source_pde,time_shuffled,4633,0.0823874846655818,0.1,0.0,0.13853543286415987,0.13853543276080854,0.4240726524227739,0.7003866661146012,0.9642296888853997,5.027240308950303
cytod/island03,cytod/island04,mechanics_source_pde,spatial_shifted,4633,0.08238648790956116,0.01,0.0,0.13853782125788489,0.13853782115460225,0.4240527939196812,0.7004397522251441,0.9641885832646784,5.025602949140632
cytod/island03,cytod/island04,mechanics_source_pde,wrong_island,4633,0.08238725793703856,1.0,0.0,0.13853730572444625,0.13853730562116146,0.4240570803952436,0.7004079741364733,0.9642044567196119,5.0259563723234955
cytod/island03,cytod/island04,mechanics_source_pde,kin_time_shuffled,4633,0.09339937076640639,100.0,0.0,0.14587925288213865,0.1458792527462652,0.3613939481945264,0.72214222109158,1.0024575323983056,-0.0073045493122317
