seed,protocol,fold,packet,evaluation_scale,n_val,n_test,mean_val_rmse_model_scale,gaussian_component_nll,student_t4_component_nll,coverage50,coverage90,coverage_error,uncertainty_error_spearman,mean_sigma
123,chronological,all_sequences,full_wrong_cell,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.474856396841262,3.2083303732368154,0.7016326530612245,0.910374149659864,0.1060034013605442,0.5996936649309241,7.607918588147944
123,chronological,all_sequences,full_time_shuffled,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.4556205601407486,3.202801685315939,0.7080612244897959,0.9119387755102041,0.10999999999999999,0.6081287948213733,7.708393991260814
123,leave_one_sequence_out,mitomycin,coord_only,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.929026031540655,4.190406855469412,0.31221026323215223,0.6952876204297174,0.1962510581690652,0.29089613627693844,7.843993597305048
123,leave_one_sequence_out,mitomycin,coord_shape,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.755805127494218,4.150499865785361,0.3375660095940662,0.7190309186923046,0.1717015358568146,0.28829933768451793,8.263080896650482
123,leave_one_sequence_out,mitomycin,coord_actin,current_frame_cell_diameter,48549,24807,0.0797913375912005,5.083965396382693,4.2328370960240695,0.2793969444108518,0.6615471439513041,0.22952795581892207,0.28147146323356503,7.397958146532578
123,leave_one_sequence_out,mitomycin,coord_contact,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.924473640747277,4.190902498574223,0.3052364252025638,0.6909743217640182,0.20189462651670903,0.2966242821693291,7.784035479327423
123,leave_one_sequence_out,mitomycin,coord_reliability,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.851046861172695,4.178599818571731,0.3122505744346354,0.6988753174507195,0.19443705405732256,0.3000996680297671,7.789252469522718
123,leave_one_sequence_out,mitomycin,full_real,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.756708055068056,4.148189083487162,0.3323658644737372,0.7177409602128432,0.1749465876567098,0.3038202758253689,8.203343129059364
123,leave_one_sequence_out,mitomycin,full_zero_state,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.930576861758556,4.191762932132433,0.3092675454508808,0.6935139275204579,0.19860926351433064,0.2912896179221817,7.8035200613513895
123,leave_one_sequence_out,mitomycin,full_row_shuffled,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.761638330348559,4.1503521873266624,0.34248397629701294,0.7231829725480711,0.167166525577458,0.28538985484564033,8.215719739739988
123,leave_one_sequence_out,mitomycin,full_wrong_cell,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.8293043292071145,4.16884130760026,0.3218043294231467,0.7082678276292982,0.18496392147377758,0.2966553479331525,7.959846375358959
123,leave_one_sequence_out,mitomycin,full_time_shuffled,current_frame_cell_diameter,48549,24807,0.0797913375912005,4.828825545971767,4.167027348430455,0.32055468214616845,0.7097593421211755,0.18484298786632802,0.30385719822135127,8.01291020829367
123,leave_one_sequence_out,y27632,coord_only,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.3228454369742186,3.1324154022003463,0.9468166182619622,0.9843045170858308,0.26556056767389646,0.3453795910468591,9.930181719908889
123,leave_one_sequence_out,y27632,coord_shape,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.310925527357503,3.123344856449924,0.9485674267235165,0.9871058106243177,0.26783661867391706,0.3523296864630739,9.99469951606129
123,leave_one_sequence_out,y27632,coord_actin,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.302985633543702,3.1172610290901464,0.9363529629858494,0.9836865846876351,0.26001977383674224,0.26676745243238054,9.572893519931773
123,leave_one_sequence_out,y27632,coord_contact,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.319143579883045,3.1296103767662666,0.9487528064429751,0.9853344044161568,0.26704360542956596,0.3643705061692285,9.96549680844537
123,leave_one_sequence_out,y27632,coord_reliability,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.433542814384585,3.228587484149066,0.9628210673752291,0.9889184123256916,0.2758697398504603,0.3387166028092033,11.443016200399947
123,leave_one_sequence_out,y27632,full_real,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.3171182259258742,3.128645632180196,0.9461986858637665,0.9870440173844981,0.2666213516241323,0.328132413145749,9.949281334107612
123,leave_one_sequence_out,y27632,full_zero_state,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.321986777338967,3.131804110815435,0.9465076520628644,0.98442810356547,0.26546787781416714,0.3416579470232947,9.922243376615071
123,leave_one_sequence_out,y27632,full_row_shuffled,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.309868536668041,3.1216134064306846,0.9445508661352447,0.9839337576469134,0.26424231189107905,0.34661824007766684,9.743562140200897
123,leave_one_sequence_out,y27632,full_wrong_cell,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.3108281166693128,3.1229886064058614,0.9425940802076253,0.9836041937012091,0.26309913695441717,0.3302409136652832,9.695089670165952
123,leave_one_sequence_out,y27632,full_time_shuffled,current_frame_cell_diameter,46207,48549,0.16420670954920719,3.3344167317443767,3.1434826681004533,0.9475169416465838,0.9854785886424026,0.2664977651444932,0.3196451450835831,10.054621755015368
123,leave_one_sequence_out,lisa,coord_only,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.9192740914311086,3.722848569832509,0.80663102993053,0.9343389529724934,0.1704849914515117,0.2610243878196156,13.770253333417779
123,leave_one_sequence_out,lisa,coord_shape,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.9043522925527756,3.69565535425228,0.783582574068864,0.9297725452853464,0.15667755967710517,0.29947280628947476,12.886013299187518
123,leave_one_sequence_out,lisa,coord_actin,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.921399201827015,3.724299637146906,0.8084272945657585,0.9351613391910316,0.17179431687839503,0.26074243076258385,13.860184263415185
123,leave_one_sequence_out,lisa,coord_contact,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.9125501239071876,3.7138032575746602,0.8007444759452031,0.9334949250113619,0.1671197004782825,0.27092121269211744,13.466373459611384
123,leave_one_sequence_out,lisa,coord_reliability,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.9116614075702745,3.6958650053581352,0.7730430454260176,0.9273270283723245,0.15018503689917106,0.29359379088887827,12.857558479716092
123,leave_one_sequence_out,lisa,full_real,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.900723195547389,3.6869012044439926,0.7720691670093276,0.9283009067890147,0.15018503689917112,0.31472268101537415,12.677926423839075
123,leave_one_sequence_out,lisa,full_zero_state,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.920115787510848,3.7225537762829166,0.8057437184842123,0.9343605947150865,0.1700521565996494,0.25643509925779745,13.738892487078505
123,leave_one_sequence_out,lisa,full_row_shuffled,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.919127791025284,3.72449368396237,0.8096175904083797,0.9348583547947281,0.17223797260155388,0.25540309438328784,13.790630663253213
123,leave_one_sequence_out,lisa,full_wrong_cell,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.9163029744172113,3.719358381658645,0.8031250676304456,0.9332135823576514,0.16816932499404846,0.2568284821818746,13.574218304280766
123,leave_one_sequence_out,lisa,full_time_shuffled,current_frame_cell_diameter,24807,46207,0.18035234949856327,3.9146790659748225,3.7143277295873776,0.7969571709914083,0.9316553768909472,0.16430627394117775,0.26194377063224866,13.386971936393197
