test_movie,control,objective,packet,horizon,windows,component_rmse,vector_rmse,component_r2,vector_r2,r2,baseline_component_rmse,baseline_vector_rmse,baseline_component_r2,baseline_vector_r2,baseline_r2,component_rmse_delta,rmse_improvement_percent,selected_alpha,selected_bound_px,validation_score,contract,objective_name,variant,protocol,validation_h1_gain,h1_guard_percent
6,wrong_cell,h1_strict,update_only,4,11997,7.875238789733006,11.137269503367095,0.8114423217403222,0.8150038838036886,0.8150038838036886,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,-0.3451440899017948,-4.583529207269216,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_wrong_cell,strict_fold_local_streaming,-4.765924658699919,6.2
6,wrong_cell,h1_strict,update_only,6,11361,9.24475325243548,13.074055430387036,0.8597830651304765,0.8631532198297404,0.8631532198297404,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,-0.4154794537090307,-4.705703585372562,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_wrong_cell,strict_fold_local_streaming,-4.765924658699919,6.2
6,stale_time,h1_strict,update_only,1,12960,4.346228362347609,6.146495095202594,0.4235037386362623,0.42887759885698507,0.42887759885698507,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.19544107434910796,-4.708530232666997,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_stale_time,strict_fold_local_streaming,-4.765924658699919,6.2
6,stale_time,h1_strict,update_only,2,12638,5.859250623371763,8.28623169691536,0.6678486378241121,0.6737674107519156,0.6737674107519156,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,-0.2859509980487207,-5.13073075686553,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_stale_time,strict_fold_local_streaming,-4.765924658699919,6.2
6,stale_time,h1_strict,update_only,4,11997,6.834257416994928,9.665099527863145,0.8577404972370202,0.8606786050531289,0.8606786050531289,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,0.6958372828362824,9.24075075512503,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_stale_time,strict_fold_local_streaming,-4.765924658699919,6.2
6,stale_time,h1_strict,update_only,6,11361,7.4141912988810486,10.485249888906173,0.9095430212591726,0.9119819971570295,0.9119819971570295,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,1.4150824998454006,16.02716748969224,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_stale_time,strict_fold_local_streaming,-4.765924658699919,6.2
6,real,h1_strict,update_only,1,12960,4.332293571053881,6.126788324366165,0.42882507280083265,0.4325339706137693,0.4325339706137693,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.18150628305537975,-4.372815816897753,3000.0,4.0,0.8522008063796374,streaming_receding_h1,lambda_07,lambda_07_real,strict_fold_local_streaming,-6.8222659117777695,7.1499999999999995
6,real,h1_strict,update_only,2,12638,4.96279632204442,7.018453865930532,0.7621738578657358,0.7659567627165795,0.7659567627165795,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,0.6105033032786231,10.95407288897081,3000.0,4.0,0.8522008063796374,streaming_receding_h1,lambda_07,lambda_07_real,strict_fold_local_streaming,-6.8222659117777695,7.1499999999999995
6,real,h1_strict,update_only,4,11997,5.888809297435719,8.32803397466237,0.894724506533068,0.8965596147333867,0.8965596147333867,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,1.641285402395492,21.796344771497782,3000.0,4.0,0.8522008063796374,streaming_receding_h1,lambda_07,lambda_07_real,strict_fold_local_streaming,-6.8222659117777695,7.1499999999999995
6,real,h1_strict,update_only,6,11361,6.423495986834539,9.084195142430554,0.932275431777635,0.933932655751455,0.933932655751455,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,2.4057778118919098,27.24774275590959,3000.0,4.0,0.8522008063796374,streaming_receding_h1,lambda_07,lambda_07_real,strict_fold_local_streaming,-6.8222659117777695,7.1499999999999995
