representation,detrend,control,lag,geometry,distance_bin,distance_low_nn,distance_high_nn,mean_distance_nn_mean,mean_distance_nn_ci_low,mean_distance_nn_ci_high,mean_distance_px_mean,mean_distance_px_ci_low,mean_distance_px_ci_high,vector_correlation_mean,vector_correlation_ci_low,vector_correlation_ci_high,direction_correlation_mean,direction_correlation_ci_low,direction_correlation_ci_high,structure_function_mean,structure_function_ci_low,structure_function_ci_high,longitudinal_correlation_mean,longitudinal_correlation_ci_low,longitudinal_correlation_ci_high,transverse_correlation_mean,transverse_correlation_ci_low,transverse_correlation_ci_high,harmonic_c0_mean,harmonic_c0_ci_low,harmonic_c0_ci_high,harmonic_c1_mean,harmonic_c1_ci_low,harmonic_c1_ci_high,harmonic_c2_mean,harmonic_c2_ci_low,harmonic_c2_ci_high,n_movies
raw,affine,real,4,endpoint,5,4.0,6.0,5.053250343615018,5.046537658623711,5.059103467794138,393.6129172712397,384.78285239157947,400.03263827906545,-0.002070494268965833,-0.0034082480205793633,-0.0008264416610333358,-0.00258310499124022,-0.004869952823201112,-0.0008082812553184954,0.9973760322915218,0.982451834727062,1.0120322301420999,-0.002707677597456059,-0.004069490241951645,-0.001424789763504139,0.000637183328490226,-9.006638874979637e-05,0.0013540800624645113,-0.0020860152522385947,-0.0032706906364366457,-0.00101794038794473,-0.0002653620989420354,-0.002253788068032832,0.0020219487171943594,-0.0006019683953722162,-0.0019356499557128745,0.0007341764274950173,7
raw,affine,real,4,endpoint,6,6.0,8.0,7.042142814746162,7.0352336014572785,7.04859807023766,548.5433969129768,536.2887754391081,557.4655414576662,-0.0017291488139827228,-0.003077178382821464,-0.00047275927312322,-0.00048267976031011783,-0.0027060413850611815,0.0018990612247058991,0.9965071217708511,0.9891654944394803,1.0040167265658002,-0.0005665301448841829,-0.001460537878838243,0.0002759466820632053,-0.00116261866909854,-0.002089851107952256,-0.000371213245054518,-0.0017833646669270856,-0.003037640824138429,-0.0005569530149295914,-0.00026807519064983527,-0.002008497333834261,0.0016315946069960275,-0.0018733368170461837,-0.0027579691946840227,-0.0011025468867973346,7
raw,affine,real,4,endpoint,7,8.0,12.0,10.074288470786229,10.06715324259776,10.081504242277182,784.7191250602103,767.0028483910271,797.181532394412,-0.00014544013630017567,-0.0005100076793601099,0.0003073548267432825,-0.0008085065482225183,-0.001378691014422301,-0.00022973884278593704,1.0030737568609192,0.9897066837392796,1.0150081653455256,8.754095477568526e-05,-0.000175175376631317,0.0003535697735353792,-0.00023298109107586104,-0.0007282515229771596,0.00031942506693897365,-3.3626346553166534e-05,-0.0003779035848943179,0.0004320108903361747,0.00059095035584322,-0.0005458515535893703,0.001679802062104237,6.930843660318997e-05,-0.0009522001323735725,0.0013052772856501115,7
raw,affine,real,4,start,0,0.0,1.0,0.6818873312172725,0.669879501674753,0.6930494420232757,53.13626561738109,51.198230454320374,54.633637887113196,0.01645665386868327,0.011381677133784431,0.022434875861320838,0.02405605131564651,0.015901821189803104,0.031977045313557904,0.9573524909134677,0.9282555931397424,0.9878563162461764,0.008322780024063888,0.0051263091185893145,0.011849136069953588,0.008133873844619383,0.004988405124647307,0.011830849779366796,0.016904809783872907,0.011485440609167761,0.02269879212449177,0.007714020431362871,0.002367662502454642,0.014782607095582736,0.0017898015113704533,-0.007802719340646674,0.011344605205089895,7
raw,affine,real,4,start,1,1.0,1.5,1.2662500163671775,1.263786015655299,1.268418618698314,98.63501457434897,96.43668190275889,100.2563951075528,0.020203125373755453,0.013745169359653647,0.026968630073400217,0.022009513221810606,0.015251923483341475,0.026549803071958762,0.9568320054219658,0.9368640854457359,0.9796099621471045,0.010893573248940443,0.0069989072590037745,0.014461285788643554,0.009309552124815006,0.006228175895160727,0.013429257906197813,0.020326540963647863,0.014041788172543314,0.026942343475363336,0.009299462777881573,0.003962392005248136,0.014825935062008367,-0.0048108943644761,-0.009994907668373104,1.3645499738460363e-05,7
raw,affine,real,4,start,2,1.5,2.0,1.7617464648179577,1.7603939858491764,1.7632836573058714,137.23256912977635,134.21455516611934,139.5364627088068,0.012375164237874964,0.007745369946353233,0.01729980116688371,0.015210226752384887,0.011707245188241922,0.018348830834525997,0.9646769593055182,0.9427069076504697,0.9836418313523331,0.0073063087678870665,0.004048115628021006,0.010387534354075315,0.0050688554699878955,0.0027238339096795744,0.007719213996820134,0.012163281797263463,0.007686397060208012,0.016615717934165195,0.0034772885229175424,-0.000610407012222726,0.008489569216772888,-0.002285342180610591,-0.007607160650076014,0.005380515290797939,7
raw,affine,real,4,start,3,2.0,3.0,2.531949318550552,2.5292264191414966,2.5353053286371523,197.21567690370043,192.91068767836364,200.29910552832126,0.004034535099275376,0.0017980545751987167,0.006380225221269894,0.00846207560621236,0.006576211215384305,0.010296010904674068,0.9792168171631034,0.9633438310699417,0.995824770903987,0.0006506454735989856,-0.0013794945578786569,0.0025732428879725504,0.0033838896256763898,0.0018204675158043104,0.004974059510093194,0.004231221892240939,0.0020212368649858434,0.006575543614136357,0.0028362074331650783,0.0008673015329595491,0.004805898130004173,-0.0005430714286067555,-0.0047910781927344255,0.0036702649465167997,7
raw,affine,real,4,start,4,3.0,4.0,3.520451390986898,3.5176273541158367,3.5234311980165547,274.22326034908764,268.0894301613437,278.63055171319877,0.00039485734152725714,-0.0014448554445996953,0.0020861019732233586,-0.0010543693810983567,-0.004351367467204145,0.0019850138585689723,0.9961994228755865,0.9735274702554277,1.0182647118656323,-0.0011961315543166072,-0.0025616500623797606,-3.843831696631287e-05,0.0015909888958438637,0.00025470447805602117,0.003078500787413195,0.0006273597688538398,-0.0013817659292150494,0.002503292864332933,0.0031263871812268035,0.00019666267806126784,0.005379935052029179,-0.00200360379148613,-0.004726809867915749,0.0006588631834432115,7
raw,affine,real,4,start,5,4.0,6.0,5.052869663066079,5.04630605427897,5.0586029839166295,393.5832594681973,384.9374298278103,400.010890709117,-0.0023318596462133705,-0.0035491667073109696,-0.0012329051015775375,-0.0024520027975209304,-0.004554208939977959,-0.0007044417823947447,0.9962164841118043,0.9818744178099551,1.0111599546724144,-0.002854814505814319,-0.004026634056902332,-0.0016344876386981905,0.0005229548596009486,-0.0002015996554282886,0.0011985967174884093,-0.0023360779802339996,-0.003421452502945704,-0.0012976516266429451,-0.00017270158763932269,-0.0019474238298509308,0.0019112778700116355,-0.0006164801067156886,-0.001858940243339145,0.0006436601036293307,7
raw,affine,real,4,start,6,6.0,8.0,7.042084358140536,7.035653383249968,7.048438278045974,548.5385459882124,536.1346827360384,557.2330984979362,-0.001381448343644424,-0.002835480163940221,-8.088242571624308e-06,-0.0005578407626055034,-0.0028932410499133837,0.001937131644424116,0.9956703826877723,0.9885296934007719,1.0029527849493005,-0.00034407065895792526,-0.0013826076925042236,0.0005452989562353281,-0.0010373776846864986,-0.00208666311026528,-0.0001483011696972231,-0.001454123867093885,-0.0028084792312057794,-7.083837309878628e-05,-0.00035367971559323666,-0.0019644464509916424,0.0016948925981802763,-0.0016994020901448417,-0.002412240329806568,-0.001056550697785747,7
raw,affine,real,4,start,7,8.0,12.0,10.074142190624869,10.067102711741741,10.081367358038978,784.7065195404006,766.7485831817346,797.3009107155316,-0.00015279015954356855,-0.00044587570427729277,0.0002336860762759761,-0.0007580290236681878,-0.0013064383612288906,-0.00020481815561152562,1.0028183547551042,0.9896763255381225,1.0147153177453712,2.0936503827686213e-05,-0.0002879846072673658,0.0003560444401661649,-0.0001737266633712548,-0.0006982265255271897,0.00041458953241528155,-3.3450224069644485e-05,-0.0004006536802718408,0.0004055552311535068,0.0006618936757735581,-0.00030789013508879,0.0015794240884973699,-8.50320791430959e-05,-0.0010936947069245537,0.0011097633768502044,7
raw,affine,real,5,endpoint,0,0.0,1.0,0.6817412228399989,0.6700159645687882,0.6933161413610047,53.159717318021684,51.209169076777066,54.654589430949024,0.009240611514824134,0.0029775354003147825,0.016421527164094975,0.010803620892681082,0.004056101908459814,0.016457305082842464,0.9637655692137975,0.938844949950449,0.9898638534526593,0.0033852283668358496,-0.00082531835725287,0.007969360733423464,0.005855383147988282,0.0014175101207149904,0.011208326476714258,0.008799529071756388,0.002535065350790469,0.015925273710978734,0.005908906351738049,-0.0009004200444433315,0.014474457649917487,0.00023683973930425185,-0.007341323470101373,0.0074249865642051095,7
raw,affine,real,5,endpoint,1,1.0,1.5,1.2662564389612576,1.2636586827005962,1.2684718198130784,98.69929200117076,96.4525494266064,100.3077434326193,0.010014667909873447,0.007785741392992603,0.012297837139721112,0.018159949415934743,0.01342736948914767,0.022295605100444957,0.968699830776609,0.94517776148832,0.9930257033507457,0.005054764316344425,0.0024290698359701636,0.007596474313591872,0.004959903593529019,0.002849163815507986,0.006732507649958839,0.010112556917809204,0.008049613854601028,0.01222701412973271,0.0024954700479308477,-0.005037004424799584,0.009964374825116782,0.0005002170523890513,-0.004306227888844152,0.005746365183537386,7
raw,affine,real,5,endpoint,2,1.5,2.0,1.7617871075788523,1.7603717773559906,1.7633112598209624,137.3250232367031,134.12232140879124,139.5592108909147,0.0061405671926758965,0.00294309971326595,0.008631850675377922,0.01320352459109656,0.010055892395829798,0.01595745115658129,0.96703664166011,0.9480457919255723,0.9861867647104692,0.004205206487441606,0.002366146933745302,0.0060107524182110485,0.0019353607052342897,9.604896615808375e-06,0.003699021410779333,0.00637866514557166,0.0031179464617663226,0.0088404492719155,-0.0008388231713505211,-0.007816859596309685,0.006045893285907046,-0.004846563898541782,-0.008746102227794586,-0.00039165272112008306,7
raw,affine,real,5,endpoint,3,2.0,3.0,2.5319263186792953,2.529249414025944,2.5354247372366734,197.34231937985706,193.09892158497982,200.31715841861563,0.006753392538969034,0.00451722459580228,0.009032645727558285,0.01139150224458155,0.008394611357902404,0.014659458019498833,0.9797280151302772,0.9644739393002367,0.9968778207178158,0.0033674166003526706,0.0011400786616071953,0.005544060458495439,0.0033859759386163637,0.0018706993353298923,0.004917371203779419,0.006955331209818941,0.004570495496159853,0.009261776606948323,0.0029826707980783046,0.0011231450047744587,0.004458210811195485,-0.000518241798548812,-0.004921706092695872,0.0044447772367607104,7
raw,affine,real,5,endpoint,4,3.0,4.0,3.520530833185392,3.517659571275928,3.5234719911176127,274.407178561854,268.23294793213563,278.7704842093912,0.0031897865183340714,0.0015939411601134197,0.0048860852143287736,0.004497146088393815,0.0021752112039264493,0.0069223407702994014,0.9948419616521235,0.970445213941059,1.0168607024892005,0.0004952122043263143,-0.0008392810710291896,0.0018788063469183487,0.0026945743140077577,0.0009768495960288497,0.0041250943206638194,0.003130045601305603,0.0016047791623916231,0.004690684154218774,-0.0007828299492635306,-0.0035051938118371715,0.0019233065870231476,-0.003677365055676094,-0.0059659393566898564,-0.0011623926687315696,7
raw,affine,real,5,endpoint,5,4.0,6.0,5.052743578431607,5.046235029427364,5.058449084137247,393.82903922204576,385.05261621073004,400.1766157087981,0.0004533142724593842,-0.001245177932150792,0.002027856574571107,0.0006843588153660884,-0.0022577739358013087,0.0034120398948349964,0.9953920827477185,0.9823910748983362,1.0087597110126898,-0.0006050525572309712,-0.0019870376596367863,0.0007803877003606545,0.0010583668296903557,0.000299644114850983,0.0019527033359034909,0.0005458856561169148,-0.001180023842273424,0.002088609389846967,0.0010408574587781351,-0.0010252674122919311,0.0032427096080144932,0.0003108373124535198,-0.002375130126210779,0.0028248768167488886,7
raw,affine,real,5,endpoint,6,6.0,8.0,7.042001159776575,7.035658212508545,7.04817735013211,548.8883627893557,536.5839798249513,557.5720180050363,0.0007969975636863709,-0.0002856969098314083,0.0018720773702150728,0.00046968893263912967,-0.0008449874766943452,0.0017554555321095827,0.9936116631179785,0.9859640448460913,1.0012700797309932,0.0004417759267770152,-0.00047699123496390875,0.0013131219422615823,0.0003552216369093561,3.588207365943792e-05,0.0006988308636840482,0.0007259706975372146,-0.00043133743181261285,0.0019232991040677514,-0.0002604208086593294,-0.0027304105606184874,0.0022457479275169506,0.0003072596089986833,-0.0007468789474253366,0.0013244655799378201,7
raw,affine,real,5,endpoint,7,8.0,12.0,10.074201624363528,10.067162474663755,10.0814419793942,785.2206170268718,767.8931907774576,797.5588803898567,-9.723730719071405e-05,-0.00037680547338204696,0.00019958958053938798,0.00033673421749389013,-0.0002824230594898484,0.0009651199981134973,1.0030494362719602,0.9892942782608175,1.0154576299451672,6.077488096951965e-06,-0.0003433892884386679,0.00030508049285167234,-0.00010331479528766598,-0.00040546923855975695,0.0001375848180742155,-0.00018928673220414255,-0.00046174854595538897,6.569208169401975e-05,-0.0009115170674982238,-0.0017287197768250274,-9.431435817142086e-05,0.000585968925259375,-0.000708499457700428,0.0019330671333418587,7
raw,affine,real,5,start,0,0.0,1.0,0.6798352167400603,0.6699337198126865,0.6894409648889431,53.0092198229227,51.18036268739883,54.39413459972961,0.007910471289829897,0.002857482593603633,0.01457802552593011,0.011056915756090293,0.004475842121976084,0.01704474734643479,0.9692608258813322,0.9429438474360309,0.9982878693753853,0.0031333605859667282,-0.0011055310072108633,0.00678314953306918,0.004777110703863171,0.0003873979917704818,0.009929032938097434,0.007663697522091091,0.0024124435563026778,0.014093022769234785,0.00647684917813871,-0.0012595930234586025,0.016815916369025057,0.0023955727457111364,-0.007581739490346308,0.013557274149010326,7
raw,affine,real,5,start,1,1.0,1.5,1.2668896785477153,1.2648887831711324,1.2686077491498744,98.74601985978336,96.55796694904325,100.32351714191242,0.011445205335191997,0.008440861620866292,0.014111494475052572,0.018640187844598387,0.014766959293436882,0.02229979553368355,0.964231541134292,0.9441051693086393,0.9855570536884951,0.005593620135735869,0.0029443501157315104,0.008486253736357374,0.005851585199456125,0.0029851409152904093,0.008243393558535794,0.0113264762180815,0.008733928541192648,0.01370476711493669,0.003335672880643127,-0.003895282951848852,0.010807651806249916,-0.002137543926033001,-0.006890993274480456,0.003170558270954017,7
raw,affine,real,5,start,2,1.5,2.0,1.7621166954960839,1.7608692480923158,1.7634345967852667,137.34907639958337,134.3015679447052,139.58494840735503,0.007307304062093616,0.005604979517401483,0.009391377466401332,0.012973163155121984,0.009678425314348312,0.0159147755212602,0.9695983393746601,0.9527305276121893,0.9853209555893429,0.005896995958844517,0.004919002946032721,0.0069599046482181435,0.0014103081032490997,-0.0003128392849206504,0.0035667009489339955,0.007427591175936697,0.00589789070314497,0.009375638175294482,0.0008550798053403759,-0.006182718959371595,0.007746825151621819,-0.0038373072122540276,-0.007878126426891525,0.0005737689489153799,7
raw,affine,real,5,start,3,2.0,3.0,2.5323093142836295,2.5296579861856823,2.5352889522026167,197.3719928520142,193.13960983572215,200.32158542732893,0.0064241598214140275,0.003896625000896046,0.008655152612222118,0.01126963062455377,0.007905181177695866,0.014876678586956514,0.9774750492431965,0.9626581309008188,0.99381236743312,0.0030699512682735445,0.0009473923302177687,0.00500095378765957,0.0033542085531404835,0.002105962902604351,0.004793390679974954,0.006500250830505991,0.004086054856756402,0.008732855072170295,0.0015806014386947759,-0.0007582724748675163,0.004050185644557165,-0.0004784439220271729,-0.0045172286171398365,0.00411420372171561,7
raw,affine,real,5,start,4,3.0,4.0,3.5204707612110435,3.518002693826958,3.5229727447595693,274.4026069638706,268.24727526731266,278.7465379948216,0.0034111620352880153,0.0016546825077107166,0.005234931786909604,0.004740715787003094,0.002348410312880714,0.0073644720432945775,0.9938431365385421,0.9713697379196246,1.0156908530957554,0.0007177347330071377,-0.0006830056532393447,0.0019842835304300843,0.002693427302280876,0.0009324687191906561,0.0042966494613345734,0.003416864813075296,0.0015425166699871273,0.005212070598933963,-1.2714998264164205e-05,-0.002411376783033468,0.002380690698894358,-0.0034921697605895647,-0.005726141701018421,-0.0008844789382604501,7
raw,affine,real,5,start,5,4.0,6.0,5.0526872311156685,5.046370468446275,5.058101232818044,393.82494250433535,385.18598013234083,400.31782853783136,0.00026124083249463983,-0.0012161938991138766,0.0016734408425188511,0.00047688476186848134,-0.0023419784954497674,0.003136398306661383,0.9937258171109227,0.9805065456134161,1.0076268424404324,-0.0006415207967755994,-0.0019132493309813822,0.0005829064134978786,0.0009027616292702391,0.0002470551512940858,0.0017423704021437489,0.00031655516494511393,-0.0012141441383517354,0.0016815176650251309,0.0008231381443241204,-0.0009531799439373732,0.002946517910363305,-9.51126943076202e-05,-0.0025125213840169703,0.0022361872986874894,7
raw,affine,real,5,start,6,6.0,8.0,7.042276595186701,7.035844198456199,7.048310038210505,548.9093143626937,536.6699741796722,557.6407462965573,0.0009515447549047835,-0.0002682895390370369,0.0021568710248123977,0.0006383576174852375,-0.000874720061679501,0.002101702332812761,0.993920050727693,0.9869906819987582,1.0009518447527943,0.0004471546422031583,-0.0004985080640421684,0.0014785479546468854,0.0005043901127016251,3.829346513458712e-05,0.0009713663301715811,0.0008788126430881338,-0.00038563900939089937,0.002176151462974512,-0.0004184057730934483,-0.002752410997903148,0.0021844778831416225,0.0005217338097073103,-0.0004453304783729065,0.001503922469140479,7
raw,affine,real,5,start,7,8.0,12.0,10.074138024250503,10.06714124306252,10.081390493755006,785.2153983507818,767.6885581622886,797.5404491746324,-8.38133164966075e-05,-0.0004281071713940973,0.00023194106752633443,0.0003728491017450356,-0.00022221961885863557,0.0009553151322079051,1.0025223082471089,0.9879429548477773,1.0150295594098564,1.6479667787755803e-05,-0.0003800517093111898,0.0003107472145798763,-0.00010029298428436341,-0.0004062061478422756,0.00015463130251991766,-0.00015169341931827368,-0.0005224879232250106,0.00016319451675003986,-0.0007333773488693371,-0.00150503793359485,3.2435284672630694e-05,0.0005933445534265438,-0.0006222665387379526,0.0018300693168100347,7
raw,affine,real,6,endpoint,0,0.0,1.0,0.679694096752626,0.6695937107169571,0.6887968675436358,53.024301565472165,51.21894630559501,54.39287706652815,0.007348895247403804,0.0025392310483524578,0.011920679950912772,0.0127596711693516,0.0050005021494909695,0.019610490046499247,0.9644481812919422,0.9339212877033053,0.9978053963633972,0.005828783958242702,0.002685223834068429,0.008611394071687832,0.0015201112891611037,-0.0006108551589671102,0.004204790821105602,0.007502220608353147,0.0020441492922005657,0.012694105628243045,-0.0013483818680021288,-0.015383006365332035,0.01132357546305378,-0.006944220869659436,-0.01765429486799653,0.0038944650349493075,7
raw,affine,real,6,endpoint,1,1.0,1.5,1.2668251000403643,1.2647180547709975,1.2686146448082283,98.78884698759201,96.6112588322108,100.3264087709106,0.004199100990370399,-0.00026476528338557757,0.009145927873844455,0.010969120130660554,0.005851060647382846,0.015036335385255619,0.9718451465084049,0.9467446873077593,0.9989801421884535,0.002550801040427498,-0.00042133567140370266,0.005233222455502235,0.0016482999499428995,-0.002033627017037454,0.005556982673918028,0.004378562204088888,-0.00030333176110198813,0.009432537408330693,0.004810374244704087,-0.0031422419705920863,0.011413380972592934,-0.001118206438558397,-0.005029452599197,0.0033298389178805956,7
raw,affine,real,6,endpoint,2,1.5,2.0,1.7621011547446805,1.7607529828192565,1.7634484386709133,137.4144795422765,134.36294164427864,139.61664493700331,0.012098020855558653,0.008350049632490775,0.016095599997536483,0.013463186266228928,0.005585763086379178,0.019528607099853292,0.967444236795337,0.9512545195313831,0.9886439794602108,0.006931106481243403,0.0055122138018025525,0.008537516148400212,0.005166914374315248,0.0018493486312304683,0.008348536160948527,0.012255360962623713,0.008270656661218404,0.016110244697964096,0.0050104416943845135,0.0009323026629399617,0.008451154252111397,-0.0054488350574368166,-0.01148294270129196,0.0003879487863581824,7
raw,affine,real,6,endpoint,3,2.0,3.0,2.5321681849734405,2.529539680492629,2.535173101806589,197.45711243158857,193.07627773719597,200.41312921244108,0.0033523721695162233,0.0007057219076866759,0.0060483089730776285,0.0072128004009811815,0.004550683686779294,0.010247712599300952,0.9825048306440286,0.9651401556799546,1.0008014245512984,0.0037162335930163866,0.001430399142891305,0.006132311004144299,-0.00036386142350016337,-0.0016080718326617286,0.000809421428753276,0.0033556089272204054,0.0006945586930420294,0.00610195814496322,0.000468142868508811,-0.0026449114063684404,0.002960133235524348,-0.001307117018449582,-0.005176387660105355,0.002147169559519922,7
raw,affine,real,6,endpoint,4,3.0,4.0,3.5204768458073246,3.51807008803724,3.522981832296858,274.5361679365722,268.1959751901208,278.8642663316735,0.0031301040902925186,0.0005712950750943396,0.006044451680023225,0.0040813602018430935,0.0005456649412454456,0.006667028344286437,0.9925467463413845,0.9666034446947743,1.0153158189412366,0.0012838469365122076,0.00011769647718090436,0.002779120340819335,0.0018462571537803114,0.00024521568843489835,0.003572467142466265,0.0033345250420574375,0.0007569611145859832,0.006213201635053332,0.0022463175071247093,0.0008691766746903464,0.003857773336433014,0.0015986054200508874,-0.001543532126602106,0.005415564815258746,7
raw,affine,real,6,endpoint,5,4.0,6.0,5.05256684628039,5.046339739023651,5.0582002060997,394.0069449804807,385.17461809773556,400.34895515558594,8.384414129740727e-05,-0.0014838666668008167,0.001658751304264681,-0.0012279127500816642,-0.0035668581279474443,0.0011925668791545187,0.996887763709641,0.9841827082477156,1.0100265836968214,-0.0005067532247428516,-0.001661134898628084,0.000554932027637587,0.0005905973660402592,-0.0001953801030139853,0.0015099243278721612,1.0973231393965029e-05,-0.0013968841119391233,0.0014963228476492397,-0.0008783414753607546,-0.0031062996090471203,0.001751553945684977,-0.0011736050077235858,-0.0019407077553016381,-0.0003418117693922812,7
raw,affine,real,6,endpoint,6,6.0,8.0,7.042200310754936,7.035661444120907,7.048351037234946,549.1696587036357,536.937431687324,557.6714677226945,-0.0005727384210373003,-0.0020078331549815507,0.0004475439245237587,-0.00040217418301380717,-0.0019402122339082196,0.0011291474982650133,0.99515699549369,0.9883603079223996,1.0023251516906173,-0.000891219504416214,-0.0015074869641699125,-0.00044520149045736157,0.00031848108337891376,-0.0005804806762619777,0.0010784178196477793,-0.0005867470404532614,-0.0021192179684022643,0.00046824424785034256,-0.00024624026745923624,-0.002023597382067092,0.0016242074400893089,0.0014694513419462147,-0.0003057745939592743,0.0036632250948975048,7
raw,affine,real,6,endpoint,7,8.0,12.0,10.074189748839446,10.067256309756647,10.08137100066249,785.6006960908724,768.1470070827712,797.8853143390351,0.00029305380028134384,-0.00019927580016400461,0.000860144758982261,-0.00010660229759064815,-0.0013850108640163941,0.0011176126737194622,1.0034328737368106,0.9892374068868826,1.0161168796641136,0.0004645544126938569,7.067523778694643e-05,0.0008819654135751932,-0.00017150061241251287,-0.0005966358932007716,0.0002401461787787811,0.00017859240775904573,-0.00041378819965047123,0.0008139876447224292,-0.0005653403837002528,-0.0018334144867179507,0.000947957507760848,-0.00027635498088030106,-0.0011504393841473696,0.0007044136365015977,7
raw,affine,real,6,start,0,0.0,1.0,0.6782467352821663,0.6692921122040028,0.6870602328378972,52.91039447583806,51.1976920697623,54.26563872759943,0.008807082861746215,0.0019530597020623634,0.01523970810948084,0.01436722112949325,0.006139312047508587,0.02174010155758047,0.9667212240271434,0.9391604118295426,0.9946062915276557,0.006838808022543491,0.003003380913905598,0.009690086833276755,0.0019682748392027224,-0.0018003962068973175,0.005986152055917557,0.00874756584107792,0.0016231655595615934,0.015701464216296947,0.0013249820029227126,-0.00928897109630511,0.010735640757760763,-0.002301744614946584,-0.007051624627509409,0.004087492540213105,7
raw,affine,real,6,start,1,1.0,1.5,1.2676652275808828,1.2663766880286516,1.2690634253753275,98.85280969583525,96.69604464224459,100.38305449660841,0.003691934745669904,-0.0008851144583801837,0.007733256775225877,0.00961265718032091,0.004113550272198928,0.014506045861298417,0.9649527221207567,0.943418318949239,0.9873389636730103,0.0021677433250795416,-0.0013981127715659298,0.005246605348525182,0.0015241914205903636,-0.002435047735990035,0.005979137289904137,0.003912704603790127,-0.0006737472144242005,0.008228612002876539,0.0034397778718407847,-0.006898872276086493,0.013317106510310208,-0.005643131954461694,-0.013049597268696037,0.0015720921345343853,7
raw,affine,real,6,start,2,1.5,2.0,1.762735429765541,1.761834564680737,1.763866429601978,137.46252596907956,134.28371028433412,139.66390655639353,0.011236105174006975,0.00617921583371969,0.0167485773997038,0.012856123606399466,0.006113790740699377,0.018164378478848633,0.9712372324851636,0.9540970635196665,0.9894725168550176,0.006944158852964574,0.00442971580678064,0.009804627618269904,0.004291946321042401,0.000751838508799877,0.007683833270309291,0.011310862541008953,0.006036983336121335,0.017268701187823324,0.0038623965488232916,0.0006172036242094688,0.007690655456826004,-0.0032822008833456387,-0.008383021388580165,0.00314989781788121,7
raw,affine,real,6,start,3,2.0,3.0,2.5331807997538864,2.5304716514730297,2.5358026797281803,197.53616637259296,193.30797497549216,200.4736329272818,0.004187442913789108,0.001846327094189212,0.006736675359651861,0.007682956328546904,0.0047116338876826355,0.010955985422254563,0.9818203117274713,0.966029311917988,0.9974767460869854,0.004295456005912985,0.002130558648650278,0.006609163152748489,-0.00010801309212387751,-0.00154588590560353,0.0012447797337861147,0.004226111897371599,0.0018587885047896978,0.006838677187141777,0.0014915572741695943,-0.0010673552336694881,0.0035433537358530403,-0.0016235668854155249,-0.006858416747390968,0.002568507241008417,7
raw,affine,real,6,start,4,3.0,4.0,3.5210856927080676,3.519289414207385,3.523211121710902,274.5824641892078,268.4154746196483,278.8988135881184,0.002600508460167077,0.00013513553674383684,0.005338919638704487,0.004041283901673633,0.00032195722690752347,0.007027791824990809,0.9921781005344447,0.9659895503296212,1.015918717878747,0.000836073479379881,-0.00020086761333870873,0.0020864003432134715,0.001764434980787196,3.272499933168778e-05,0.003559743208461927,0.0028136059801409483,0.00041732671260845687,0.005498753325424375,0.0015951335638457495,7.487989557202326e-05,0.0035476734776988122,0.0011375018274300804,-0.0028621063468493952,0.006159438640358008,7
raw,affine,real,6,start,5,4.0,6.0,5.052543187847318,5.046208305775456,5.057955204578505,394.0045053140857,385.30386456518875,400.3380341004375,-0.00015317300252944488,-0.0016775919981126316,0.0013407409410097194,-0.001421106562443102,-0.0034687064049625065,0.0007701614953738275,0.9952077699670638,0.9822475210882515,1.0085154311087374,-0.000524108970627049,-0.0015670351917125218,0.00043657961815569415,0.00037093596809760395,-0.0003666429651796804,0.0011621078661370949,-0.0002472559966402036,-0.0016223724997669483,0.001166850915531892,-0.0010269949978265777,-0.0031517393948363964,0.0014837893513834713,-0.0008442798995457024,-0.0017580488124151615,0.00015752188897696405,7
raw,affine,real,6,start,6,6.0,8.0,7.0423019772380835,7.036144292050579,7.048334136221808,549.1766547543446,536.9808919896644,557.6743459995616,-0.00037807052016611845,-0.0019235666649778987,0.0007425216585313902,-0.00029886450692361954,-0.0017741092631677797,0.0010647301783964613,0.9954930577108375,0.9894833933313322,1.0014513459895715,-0.0008409845395311947,-0.0016136726398227777,-0.0002858254571627691,0.00046291401936507636,-0.0004071936661943248,0.0012120803505684737,-0.0003712927687268207,-0.0020067738912586575,0.0007552189710431091,-3.4692252603751887e-05,-0.001908787540047099,0.0017668604247386161,0.0015709680947279473,-0.0002670718892986819,0.0037759195731513814,7
raw,affine,real,6,start,7,8.0,12.0,10.074226688033374,10.067202078192173,10.081683069824972,785.6028564095885,768.872895750872,797.7377968922559,0.00023847640176055137,-0.0002765647631335813,0.000856136844575839,-0.00014384653116706196,-0.0014433281208270493,0.001120946348604636,1.0027724189372815,0.9881410594336686,1.016091918328066,0.00044373041939667373,8.098825588889461e-06,0.0009086181506232235,-0.0002052540176361223,-0.000638310573112035,0.00018403948411397825,0.00011508587688662484,-0.0005271749939411589,0.0008528419376339188,-0.0006365477080857482,-0.0018147183315310332,0.0006538846768953876,-0.0004122322688981982,-0.0011483065960092912,0.00043112896160570963,7
