test_movie,validation_movie,train_movies,method,horizon,component_rmse,vector_rmse,r2,n_rows,n_seeds,source_path,source_sha256,exact_key_contract_verified,method_family,source_fidelity,status,protocol_id
2,3,"1,4,5,6",hgbdt_v52,6,7.274084726969401,10.28710969289144,0.8623549141508707,11967.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,tree_regressor,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_imm,1,3.4840052127838135,4.927127361297607,0.3781472806260001,13633.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_imm,2,4.868255138397217,6.88475227355957,0.626742632034177,13298.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_imm,4,6.63165807723999,9.378581047058104,0.785660493878369,12631.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_imm,6,7.867354393005371,11.12611961364746,0.83898689321375,11967.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_ca,1,4.111970901489258,5.815205097198486,0.1337764102886891,13633.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_ca,2,5.435718059539795,7.68726634979248,0.5346544122300589,13298.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_ca,4,6.119504451751709,8.65428638458252,0.8174883969624996,12631.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_ca,6,6.022468566894531,8.517057418823242,0.9056476109290136,11967.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_cv,1,3.5377438068389893,5.003125190734863,0.3588160026755834,13633.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_cv,2,5.008353233337402,7.082880973815918,0.6049503818192383,13298.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_cv,4,7.0380988121032715,9.953374862670898,0.7585825435756591,12631.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",position_kf_cv,6,8.285446166992188,11.717390060424805,0.8214188689289855,11967.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_ca,1,4.144491195678711,5.8611955642700195,0.1200208889033983,13633.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_ca,2,5.767472743988037,8.156438827514648,0.4761187638627605,13298.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_ca,4,6.562220573425293,9.280380249023438,0.7901255435442122,12631.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_ca,6,6.343964099884033,8.971719741821289,0.895305171424904,11967.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_cv,1,3.5194129943847656,4.977201461791992,0.3654433677966575,13633.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_cv,2,5.109108924865723,7.225371360778809,0.588895690603727,13298.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_cv,4,7.184332847595215,10.160181045532228,0.7484462482788611,12631.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
2,3,"1,4,5,6",wolf_imq_cv,6,8.42976188659668,11.921483039855955,0.8151436264177353,11967.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",constant_velocity,1,3.9286491870880127,5.555948734283447,0.3338109800501259,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",constant_velocity,2,4.691537380218506,6.634835243225098,0.714357301605343,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",constant_velocity,4,5.742878437042236,8.12165641784668,0.8674237881966445,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",constant_velocity,6,6.463988780975342,9.141460418701172,0.9107631201948444,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_ca,1,4.143652439117432,5.86000919342041,0.2588986247273388,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_ca,2,6.032444953918457,8.53116512298584,0.5277417481549183,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_ca,4,7.978963375091553,11.283958435058594,0.7440828959378555,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_ca,6,8.634024620056152,12.210354804992676,0.8407902067724532,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_cv,1,3.727596282958984,5.271617412567139,0.4002521055694443,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_cv,2,5.4027605056762695,7.640657424926758,0.6211875238053832,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_cv,4,7.589347839355469,10.732958793640137,0.7684657415262196,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",displacement_kf_cv,6,9.021239280700684,12.757959365844728,0.8261896469609793,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",gru_track,1,3.3872230052948,4.79025665918986,0.5047741662294883,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,neural_sequence,architecture-faithful causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",gru_track,2,4.848739941914876,6.85715389251709,0.6948923587803958,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,neural_sequence,architecture-faithful causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",gru_track,4,6.70496400197347,9.482251167297363,0.8192751157414966,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,neural_sequence,architecture-faithful causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",gru_track,6,8.136152267456055,11.506256739298502,0.8586107808353463,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,neural_sequence,architecture-faithful causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",hgbdt_v52,1,3.229025681813558,4.566531817118327,0.5499565175328347,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,tree_regressor,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",hgbdt_v52,2,4.642393906911214,6.565336545308431,0.7203053033157022,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,tree_regressor,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",hgbdt_v52,4,6.521925926208496,9.223396301269531,0.8290142058158624,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,tree_regressor,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",hgbdt_v52,6,8.024662017822266,11.348586718241371,0.8624656699554679,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,tree_regressor,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_imm,1,3.705294370651245,5.240077495574951,0.4074071107639445,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_imm,2,5.607743263244629,7.930546760559082,0.591897698703018,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_imm,4,7.810312747955322,11.045450210571287,0.7547871451312839,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_imm,6,9.187909126281738,12.99366569519043,0.8197079355155799,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_ca,1,4.321596622467041,6.111660480499268,0.1938804803347749,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_ca,2,6.359213829040527,8.9932861328125,0.475192979165769,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_ca,4,7.690604209899902,10.8761568069458,0.7622463030608538,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_ca,6,7.629843235015869,10.790227890014648,0.875670432048279,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_cv,1,3.7362184524536137,5.283811092376709,0.3974743810703938,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_cv,2,5.447081089019775,7.703336238861084,0.6149469960002731,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_cv,4,7.641968250274658,10.807374954223633,0.7652439295873776,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",position_kf_cv,6,9.07616901397705,12.835641860961914,0.8240665645626871,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_ca,1,4.301567554473877,6.0833353996276855,0.201335362796165,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_ca,2,6.323483467102051,8.942755699157715,0.4810738389455388,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_ca,4,7.44332218170166,10.526447296142578,0.777289856600206,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_ca,6,7.286449432373047,10.304594993591309,0.8866099028489675,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_cv,1,3.714507579803467,5.253107070922852,0.4044564997225174,12799.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_cv,2,5.559906959533691,7.862895965576172,0.5988305606499591,12481.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_cv,4,7.81085729598999,11.046220779418944,0.7547529469971749,11850.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
3,4,"1,2,5,6",wolf_imq_cv,6,9.244537353515623,13.073750495910645,0.8174786692606597,11222.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,robust_filter,source-faithful WoLF-IMQ update adaptation,complete,mdck_bulk_online_outer_lomo_v188
4,5,"1,2,3,6",constant_velocity,1,4.85044002532959,6.85955810546875,0.1331339479418996,13260.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
4,5,"1,2,3,6",constant_velocity,2,5.183265686035156,7.330245018005371,0.6835893012690225,12929.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
4,5,"1,2,3,6",constant_velocity,4,6.328442573547363,8.949769020080566,0.8542492495142738,12268.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
4,5,"1,2,3,6",constant_velocity,6,7.124242782592773,10.075201034545898,0.9027102287188896,11613.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,kinematic,exact local implementation,complete,mdck_bulk_online_outer_lomo_v188
4,5,"1,2,3,6",displacement_kf_ca,1,4.86952018737793,6.886541843414307,0.1263004452218711,13260.0,3,<AIRI_SOURCE_ROOT>/outputs/lachance_online_lomo_baselines_v117_production_2026-07-21/v117_seed_aggregated_within_movie.csv,8510dd42add12014fa4e3d35a32c42381a6aa6fb5ee4acd45719268ac4b3b7f4,True,classical_filter,exact causal adaptation,complete,mdck_bulk_online_outer_lomo_v188
